dt,school_referral_program,social_media_influencers,marketing_channel_a,marketing_channel_b,covid
2019-04-27,143.2687114,96.07712188,35166.05314,13.63328026,0
2019-04-28,156.7320885,103.0429596,47369.82206,14.73290385,0
2019-04-29,136.6081956,17.29422591,2479.096381,2.903137511,0
2019-04-30,214.5063178,21.08409938,164.8950664,3.385075073,0
2019-05-01,144.5679386,23.08198091,5103.806034,1.501485427,0
2019-05-02,152.9994251,73.83481811,15496.01436,7.67051987,0
2019-05-03,153.2722647,94.50518819,8429.020803,12.61373907,0
2019-05-04,170.0444342,104.5503604,20168.36514,17.4481298,0
2019-05-05,103.7457757,21.57210292,1213.648406,5.244651648,0
2019-05-06,213.2359661,20.78921633,3265.209346,2.379176025,0
2019-05-07,252.7443543,21.93115161,290.0888695,2.274936837,0
2019-05-08,154.0214115,77.71851005,12104.04883,7.700642701,0
2019-05-09,211.702185,98.00554417,4668.115203,11.44525953,0
2019-05-10,166.7935449,111.6295412,28174.41322,16.31883841,0
2019-05-11,130.9413477,22.67158333,422.1792806,3.812957,0
2019-05-12,240.365332,24.44535412,24.62104104,4.558708729,0
2019-05-13,161.0719294,25.57625108,305.080451,1.578537938,0
2019-05-14,144.5829062,79.70649337,9829.470079,5.88729117,0
2019-05-15,206.9822696,93.52570398,11317.48542,12.44450353,0
2019-05-16,122.2686767,107.6811299,14962.80878,14.76181434,0
2019-05-17,193.2253391,21.52574582,230.8169104,2.748054372,0
2019-05-18,216.7390451,24.23918125,977.9751215,3.82037745,0
2019-05-19,112.9121091,23.97255578,1549.210512,2.086130448,0
2019-05-20,171.9100842,77.37411927,8734.198702,8.391730575,0
2019-05-21,167.15899,100.3858999,37607.12486,13.49848721,0
2019-05-22,135.8600608,106.2061754,18995.47832,15.80474227,0
2019-05-23,176.0116655,22.44359538,3823.573546,3.486838568,0
2019-05-24,98.58621663,23.95971403,188.3029819,2.255760081,0
2019-05-25,293.207293,26.90783911,2897.901767,1.018925717,0
2019-05-26,163.7408544,84.91373522,4242.233507,5.114311434,0
2019-05-27,126.5456922,114.524735,70924.25433,11.95516038,0
2019-05-28,204.534649,114.7739025,20795.35259,15.47619385,0
2019-05-29,198.1585289,26.31044865,1584.51283,2.383805462,0
2019-05-30,203.5168864,24.21745501,470.3186385,3.82095018,0
2019-05-31,196.2421287,29.26004892,3591.37846,2.082284386,0
2019-06-01,144.9398487,83.96089136,5149.247806,6.253489901,0
2019-06-02,162.0560228,106.8198963,38671.66016,11.73373376,0
2019-06-03,126.2983896,115.6982481,18633.95597,16.17892936,0
2019-06-04,167.1376129,24.28169496,1044.030295,2.786920934,0
2019-06-05,100.7439729,28.94360599,419.1000269,2.630651408,0
2019-06-06,198.8795481,28.0447754,1642.912171,2.050262179,0
2019-06-07,213.934826,86.97997405,12270.67936,5.321922295,0
2019-06-08,194.0123515,103.7073589,53107.01823,12.14415294,0
2019-06-09,160.6120354,114.9645876,15623.28352,13.43070604,0
2019-06-10,210.5037951,29.42775799,732.5371832,4.29193016,0
2019-06-11,178.1676491,24.89496001,991.8622065,3.214566404,0
2019-06-12,189.9648171,32.69313883,5738.744421,1.470808295,0
2019-06-13,139.4811785,89.23385639,15716.44008,5.147626554,0
2019-06-14,165.4531859,107.855901,93825.95813,13.56399838,0
2019-06-15,124.8190249,119.6573731,18873.83472,14.59620727,0
2019-06-16,139.4194128,25.79122813,1257.473919,3.577806323,0
2019-06-17,172.3185844,27.17355069,329.9652625,3.831780721,0
2019-06-18,126.4193544,32.97728328,5017.290158,2.136746942,0
2019-06-19,160.1036344,87.95013294,4412.382859,6.090626325,0
2019-06-20,167.0372875,111.4106387,13327.68996,10.24794209,0
2019-06-21,138.6496501,128.961386,25110.01678,16.18048027,0
2019-06-22,108.6918046,27.35990796,1160.983238,2.927387241,0
2019-06-23,163.2118937,28.79509774,201.085666,2.200236268,0
2019-06-24,130.3006869,31.2271099,5744.432798,1.680495387,0
2019-06-25,140.8292977,92.67259193,20251.69656,4.882920182,0
2019-06-26,101.5166574,107.2515387,29656.91777,13.1640956,0
2019-06-27,178.4042388,126.4134091,18050.21209,16.03027803,0
2019-06-28,168.4706081,29.65705556,1260.332726,2.914752355,0
2019-06-29,120.2427056,32.58106221,2656.492467,3.699425211,0
2019-06-30,131.849288,33.6361559,1370.092783,1.680103189,0
2019-07-01,92.56474275,95.64377726,9990.26772,6.050250593,0
2019-07-02,152.7889185,109.6428686,21422.19352,11.54127217,0
2019-07-03,133.5135076,130.3596848,8258.395646,14.97384811,0
2019-07-04,190.8141345,34.98903236,873.391846,2.133123311,0
2019-07-05,154.3511649,29.38664156,368.7838069,3.942888842,0
2019-07-06,186.3947802,36.49337224,183.3726822,1.582367288,0
2019-07-07,143.9097346,89.71038941,11823.57707,6.210044696,0
2019-07-08,143.570407,120.552637,14426.46715,14.35106307,0
2019-07-09,214.4312064,126.7597556,10045.04974,19.10383463,0
2019-07-10,162.1266777,32.32123017,345.9663369,2.86217507,0
2019-07-11,166.7656703,28.38228927,4743.997901,2.410497954,0
2019-07-12,136.8609053,39.13234562,283.3348931,1.470725624,0
2019-07-13,177.5080195,92.8749825,17643.18788,6.877325413,0
2019-07-14,156.4097137,115.8063805,18024.22938,12.13943764,0
2019-07-15,168.3189273,134.9996038,39772.86039,17.3846326,0
2019-07-16,146.6760004,34.54974944,878.3589932,3.910678732,0
2019-07-17,169.3147123,32.96760343,1727.029953,2.841093896,0
2019-07-18,196.552608,36.34654005,0.007805183087,2.336759797,0
2019-07-19,130.2162431,97.45907554,5011.009997,6.06045972,0
2019-07-20,87.75444052,121.2415779,9344.56764,13.95754979,0
2019-07-21,216.9396612,127.1476146,21282.01686,17.87431766,0
2019-07-22,161.9460003,33.71035422,420.7755184,2.138467248,0
2019-07-23,124.8549161,35.83501438,1126.874363,2.705674601,0
2019-07-24,125.8814417,38.24673349,1366.357823,1.358245207,0
2019-07-25,123.8405037,101.7060588,31229.01271,6.715302829,0
2019-07-26,154.5951916,133.6683403,13122.16856,10.49835868,0
2019-07-27,134.7776889,130.4227029,30180.50572,16.26372027,0
2019-07-28,157.4594343,38.28778935,2693.94367,1.947943426,0
2019-07-29,133.637697,35.07602385,3415.072218,4.405948399,0
2019-07-30,151.4622865,39.37704924,416.2284423,1.623413682,0
2019-07-31,182.4127735,103.8109246,16472.9619,7.028353274,0
2019-08-01,168.791781,127.1780137,15760.81269,12.07210808,0
2019-08-02,200.4734884,142.6630125,3880.685504,15.77681637,0
2019-08-03,112.3975954,36.21548639,761.4595429,2.962155883,0
2019-08-04,157.8619447,30.16606724,2965.11087,3.486733486,0
2019-08-05,166.2008708,38.73767479,599.1059612,1.307045636,0
2019-08-06,135.9917507,110.0536028,11959.56834,7.509559169,0
2019-08-07,171.4967341,124.3014359,8782.286645,11.8513864,0
2019-08-08,113.0990647,133.1728913,40631.93188,15.30662363,0
2019-08-09,103.1601447,38.57900562,2310.883578,2.898322964,0
2019-08-10,199.6641419,35.15032658,113.3782179,2.954589365,0
2019-08-11,295.8726411,41.00584228,153.7200095,1.906298945,0
2019-08-12,159.844331,106.9991648,4630.036435,6.355604326,0
2019-08-13,205.1301391,129.6939535,28140.66938,10.26013744,0
2019-08-14,191.3346471,148.3156283,6056.720369,17.89937226,0
2019-08-15,130.0737837,38.2440891,805.9434607,2.755849367,0
2019-08-16,112.3971852,38.47162029,1013.499429,2.796634791,0
2019-08-17,214.3881218,42.95460849,2740.86499,3.069953369,0
2019-08-18,179.963771,106.3233469,22562.24463,6.351214481,0
2019-08-19,185.3817164,132.5447092,70753.92623,13.75225204,0
2019-08-20,248.098159,134.3192324,28184.65682,16.6875645,0
2019-08-21,187.8654095,46.56836745,1758.192292,2.757465861,0
2019-08-22,153.2668834,40.71847076,108.9779226,3.803588671,0
2019-08-23,130.7208892,46.3391198,4787.729858,1.426825683,0
2019-08-24,153.2929284,110.346522,5288.00979,7.536295504,0
2019-08-25,119.8623126,130.6850177,3073.117089,12.92027376,0
2019-08-26,181.8456799,139.2338608,12705.86539,15.33591247,0
2019-08-27,160.7320977,41.00154683,311.302936,2.24604854,0
2019-08-28,169.2737477,37.69726706,1004.41273,3.221258046,0
2019-08-29,201.5605419,46.64957294,1021.03596,2.427008979,0
2019-08-30,139.9026106,108.1712161,15593.68824,6.595912196,0
2019-08-31,111.3800357,136.5284697,16092.1609,12.2513884,0
2019-09-01,145.6440986,149.2829737,5141.774462,14.01261292,0
2019-09-02,137.6508649,38.12935386,20245.76456,4.044516708,0
2019-09-03,157.9738067,35.42224789,199.2574804,2.26143349,0
2019-09-04,179.2028225,47.49042068,2012.552835,2.093303341,0
2019-09-05,171.9798935,113.0690179,39273.15981,5.848688241,0
2019-09-06,171.6386308,140.1853495,111421.466,11.96136744,0
2019-09-07,169.2630053,147.0606349,61081.44098,17.00895676,0
2019-09-08,179.2259,44.26039638,3539.410945,3.13456221,0
2019-09-09,211.4730016,43.36713414,4147.569335,4.780231526,0
2019-09-10,155.353999,42.48250822,8346.2466,2.816437334,0
2019-09-11,197.6379363,124.9269638,18732.522,5.494585791,0
2019-09-12,173.6586947,143.5808749,49702.21125,10.69763028,0
2019-09-13,195.0276336,149.4341971,78395.39357,16.53611097,0
2019-09-14,131.2692699,40.49568341,26339.02044,1.562139586,0
2019-09-15,130.2961175,40.79662224,40318.25413,3.760276205,0
2019-09-16,205.3486304,47.66457312,13996.57826,2.650980482,0
2019-09-17,219.5706474,117.7723694,10364.68776,6.613592814,0
2019-09-18,231.6676846,139.7375577,24903.90506,13.49580755,0
2019-09-19,131.6490434,151.3370549,66711.35317,16.90472116,0
2019-09-20,234.7085228,45.33541118,10621.11513,2.514088449,0
2019-09-21,138.305297,43.36083077,10800.71848,3.13793081,0
2019-09-22,195.082551,54.06000688,8605.22721,1.350902283,0
2019-09-23,139.388553,122.6538154,9651.677476,6.667810742,0
2019-09-24,162.3993437,146.0094856,49511.54703,12.6544482,0
2019-09-25,65.31013055,156.4874198,52800.67641,14.43346854,0
2019-09-26,130.8027514,43.02086517,3749.812842,2.701806221,0
2019-09-27,151.8244765,51.16690848,7517.844153,2.891600721,0
2019-09-28,145.968518,51.88075761,1571.809743,1.904081414,0
2019-09-29,209.633837,122.2959687,75840.46269,5.815194364,0
2019-09-30,169.8894455,142.3592002,103418.6788,11.07045772,0
2019-10-01,224.1692339,154.8312873,51819.33875,14.50895483,0
2019-10-02,111.4852108,47.60211561,1847.580361,3.197562585,0
2019-10-03,173.4423286,46.02913005,1227.821365,4.067460089,0
2019-10-04,154.3429541,53.17076228,1068.786675,2.539087251,0
2019-10-05,117.0378658,126.2951836,35739.66592,6.508146385,0
2019-10-06,185.2708257,142.3242196,31603.89724,12.57709813,0
2019-10-07,148.9854899,170.3043175,34112.87598,15.13267264,0
2019-10-08,206.0865196,51.195496,1532.267285,2.646779605,0
2019-10-09,112.5207315,46.16753359,1339.34948,3.805244984,0
2019-10-10,182.196122,54.03730014,687.0960974,1.320904597,0
2019-10-11,173.795292,123.5963083,5492.397529,8.340443886,0
2019-10-12,221.9220403,157.4160582,29319.44129,12.67945204,0
2019-10-13,200.2413589,165.2935474,3023.036169,15.08379448,0
2019-10-14,155.6523165,45.26978829,4360.353675,2.341729953,0
2019-10-15,137.0815143,49.88702934,3069.11181,1.549550501,0
2019-10-16,114.3278691,52.90528334,1967.770524,1.781302682,0
2019-10-17,188.9704322,130.5725596,29954.81158,8.392286289,0
2019-10-18,156.7819757,153.0526756,108232.1765,9.810518933,0
2019-10-19,216.7070966,167.2674403,53494.59594,17.35449579,0
2019-10-20,164.5493986,46.90862228,863.4291109,2.945887308,0
2019-10-21,160.8314072,47.13198,24329.87504,4.050977803,0
2019-10-22,160.6851863,53.75880641,5666.720876,0.8526159328,0
2019-10-23,191.9009726,147.0771608,18555.21537,7.636632171,0
2019-10-24,125.5097052,155.9369473,60710.86327,12.59425428,0
2019-10-25,193.0967521,165.0190165,36668.60923,15.34215938,0
2019-10-26,190.6877262,53.20705738,3813.700971,2.249695181,0
2019-10-27,170.5579396,51.54131904,10160.1915,5.132213193,0
2019-10-28,168.200343,62.72684988,515.4101105,2.11336709,0
2019-10-29,161.3717242,128.3990725,30025.25305,6.753381572,0
2019-10-30,138.8163679,149.4570311,13420.85052,11.93501315,0
2019-10-31,120.3247505,164.1290132,17685.96725,17.10471872,0
2019-11-01,175.7766511,55.54655878,3721.828199,2.074394594,0
2019-11-02,167.7955418,51.02570601,11936.75109,3.099582566,0
2019-11-03,176.9735722,58.24378537,1549.299201,1.592493064,0
2019-11-04,165.8595038,136.7152874,52376.10846,7.929693258,0
2019-11-05,173.2429846,154.004737,41147.15122,14.33506438,0
2019-11-06,112.1645421,167.2424242,22331.61042,12.64004255,0
2019-11-07,256.5384901,52.47465515,8034.654029,1.792613775,0
2019-11-08,144.4078332,51.91669112,2185.298686,3.67534101,0
2019-11-09,160.7380693,55.4302006,6188.915676,1.381407316,0
2019-11-10,137.1112996,137.5220447,43723.87317,5.610633608,0
2019-11-11,187.6037341,152.7821365,6060.172792,14.65482866,0
2019-11-12,133.8848185,176.7825203,158633.5209,17.29492607,0
2019-11-13,207.7411492,56.26064676,7170.853285,2.620184728,0
2019-11-14,133.9840424,63.77304279,938.9017907,3.021628873,0
2019-11-15,153.9678451,59.43443828,14631.21392,3.22446825,0
2019-11-16,147.2603361,136.716258,32478.18292,7.19397728,0
2019-11-17,151.0386573,166.0115874,56380.61328,13.38415804,0
2019-11-18,160.6320285,181.8827058,32432.99453,18.69232476,0
2019-11-19,115.500222,58.40215243,1921.729779,3.829054602,0
2019-11-20,162.6221046,55.4994964,2447.754115,4.178354757,0
2019-11-21,134.265068,62.58727198,12612.73793,1.818616513,0
2019-11-22,134.98404,138.2223388,60078.43819,6.351949341,0
2019-11-23,133.4475383,172.0260702,32807.65585,13.17451845,0
2019-11-24,185.1209154,162.7210831,19471.0691,17.27775148,0
2019-11-25,180.5654931,60.54515775,890.6967727,2.671769995,0
2019-11-26,152.3380466,57.30946873,1122.65254,5.146717639,0
2019-11-27,153.8566517,71.01002082,5528.254271,1.944247005,0
2019-11-28,147.184373,143.707315,102309.3089,8.573096979,0
2019-11-29,128.0022001,169.3454879,188914.4253,11.56480048,0
2019-11-30,164.3643297,172.2991573,84331.48322,15.42258165,0
2019-12-01,119.5174572,61.03391909,728.5915338,3.042219709,0
2019-12-02,167.7784488,58.78072542,5657.326652,2.756640317,0
2019-12-03,155.6376605,68.09097124,2502.797189,2.187717116,0
2019-12-04,172.507526,144.7650028,6641.810276,6.395827043,0
2019-12-05,163.232177,173.5286874,20171.28504,10.77639817,0
2019-12-06,214.3015842,185.7315967,12498.68404,14.50475999,0
2019-12-07,120.4983325,56.87560201,121.867148,3.393972321,0
2019-12-08,158.4106597,56.45217277,5061.161867,2.108155303,0
2019-12-09,149.243933,63.05266652,7682.915529,2.979848854,0
2019-12-10,260.9666298,139.1059662,29133.43625,5.384871251,0
2019-12-11,167.9314432,173.9084286,21788.74263,9.874307048,0
2019-12-12,211.3305255,183.3281165,34811.04517,17.2401129,0
2019-12-13,84.88504977,63.70244717,6153.708445,2.56023963,0
2019-12-14,174.9284166,63.9339813,514.8823973,3.181790959,0
2019-12-15,178.0329324,70.50357658,12217.00163,1.348670087,0
2019-12-16,143.0337614,143.8826447,29342.27652,6.814887436,0
2019-12-17,171.3048517,175.5225743,14177.65637,11.01474108,0
2019-12-18,182.6581514,192.1304726,38356.90327,15.61133421,0
2019-12-19,207.5113003,61.56043916,2171.866622,2.624670559,0
2019-12-20,124.8272569,64.23101104,478.1879214,2.898483516,0
2019-12-21,161.2249582,68.48969715,1004.335318,2.014134671,0
2019-12-22,185.0825385,156.0404401,14103.67856,6.099182633,0
2019-12-23,169.8746844,177.7592916,67376.01285,11.92452216,0
2019-12-24,141.5458834,194.5066177,62316.02279,15.59977966,0
2019-12-25,280.3700453,65.54639294,2765.213172,2.600031501,0
2019-12-26,119.9776855,61.2051414,10126.66024,2.583521101,0
2019-12-27,137.9646095,72.88815543,7.983582302,1.699072514,0
2019-12-28,123.8713767,159.2291509,10968.79764,5.207892373,0
2019-12-29,86.59967187,188.5830863,26832.13862,11.75874174,0
2019-12-30,238.8848795,190.3126009,8186.346922,15.70744703,0
2019-12-31,134.2397639,69.41786033,6740.837383,2.915033426,0
2020-01-01,163.1671071,67.78066988,761.1835512,3.597591547,0
2020-01-02,130.9091742,74.9933149,807.2167637,1.458949221,0
2020-01-03,154.2999017,153.112562,39829.22771,4.974699671,0
2020-01-04,120.1153961,181.5172353,52519.18645,13.03422415,0
2020-01-05,162.5357644,195.3866986,183718.2199,16.29129456,0
2020-01-06,110.7604796,70.25880956,3343.625939,3.038958654,0
2020-01-07,174.0804306,62.79101382,3929.754572,3.343707282,0
2020-01-08,167.7262271,73.5534203,3070.346881,2.407425505,0
2020-01-09,131.8103278,160.103632,62851.62707,6.557535196,0
2020-01-10,102.6071738,195.7908765,70745.34904,13.52876257,0
2020-01-11,126.8505857,206.0967139,27117.03479,16.28288899,0
2020-01-12,163.3770946,67.8573207,16914.88501,2.688362876,0
2020-01-13,221.7060374,69.63165773,4273.581936,3.141679314,0
2020-01-14,140.6956972,72.80903252,12918.00294,1.151937732,0
2020-01-15,165.7120571,160.9162618,59998.97444,7.371920214,0
2020-01-16,148.1910251,191.5540008,24805.07461,11.95486254,0
2020-01-17,115.5602375,206.8917063,41491.53999,16.98256073,0
2020-01-18,109.1286944,72.26530438,37239.77922,1.913847249,0
2020-01-19,212.1705145,69.09689799,7753.085415,2.767543958,0
2020-01-20,167.5954865,72.56306763,1800.047565,2.112136656,0
2020-01-21,148.4295038,164.2136672,33707.02663,7.284266714,0
2020-01-22,138.4576709,189.3758286,130082.3002,12.27525915,0
2020-01-23,164.4934524,218.0299478,58382.77079,16.25846892,0
2020-01-24,189.9141075,70.08173763,2369.722947,2.61458169,0
2020-01-25,217.2752422,79.22869168,3165.555842,2.878323354,0
2020-01-26,114.3868621,79.85432108,4918.180511,2.528510031,0
2020-01-27,193.1899603,163.7154348,48760.8119,6.921590146,0
2020-01-28,159.9894611,193.0188735,41624.06722,12.43357779,0
2020-01-29,171.1817756,209.5551234,42948.85134,14.69048773,0
2020-01-30,162.0154859,79.78301217,3217.198805,3.594143274,0
2020-01-31,123.6992499,71.58175541,2998.499381,4.110542128,0
2020-02-01,177.1992071,84.97885782,6216.759056,2.081838435,0
2020-02-02,108.383429,163.0751299,39065.80565,5.260227309,0
2020-02-03,154.0022957,191.011745,20248.74337,8.80385309,0
2020-02-04,111.1105722,209.7101364,38312.35169,17.74761281,0
2020-02-05,165.3003282,76.25055024,1566.15372,3.986396071,0
2020-02-06,111.7209249,78.0490096,4973.744497,3.3395972,0
2020-02-07,122.0167186,78.6003227,18346.28655,2.566112999,0
2020-02-08,155.7055026,176.7012306,24345.53506,7.56807069,0
2020-02-09,174.0379979,192.2464192,20664.84475,10.12556445,0
2020-02-10,136.8182633,215.4276664,43977.43298,13.59178176,0
2020-02-11,240.0052237,87.23707974,11883.36113,2.277876132,0
2020-02-12,175.8053732,83.42430078,3189.640913,2.076640427,0
2020-02-13,263.6426959,86.82076035,18190.50908,1.650716626,0
2020-02-14,170.7245924,171.6410526,56265.21068,5.331310321,0
2020-02-15,154.4976102,199.1956582,34261.44755,13.53859764,0
2020-02-16,144.3098008,207.5158337,125347.834,13.46817514,0
2020-02-17,138.4229897,83.35863536,871.2398966,2.64452186,0
2020-02-18,138.8250706,74.0030487,17871.25512,3.082586128,0
2020-02-19,176.9046233,91.06376489,11301.99908,2.316894673,0
2020-02-20,192.2248579,174.7486389,16624.9204,6.209471283,0
2020-02-21,168.9691902,196.9668102,63190.17428,12.36909907,0
2020-02-22,172.184343,210.5908005,70006.01743,16.43329465,0
2020-02-23,137.840577,77.46046541,3014.117046,3.048136211,0
2020-02-24,187.9956504,75.681647,8808.161082,3.959410907,0
2020-02-25,139.603409,84.55120834,34272.12293,1.728302155,0
2020-02-26,212.8441396,174.6871216,59024.7904,5.538702041,0
2020-02-27,172.4421331,211.1119703,50192.93397,10.80863254,0
2020-02-28,158.2545969,220.0678246,37188.967,17.50769751,0
2020-02-29,182.904742,85.97109516,7179.102637,2.642298347,0
2020-03-01,155.4963124,85.46525693,6941.540204,3.569413549,0
2020-03-02,128.6182788,93.30861215,2010.367104,1.840077825,0
2020-03-03,220.4580397,185.9260525,16232.98956,8.118967808,0
2020-03-04,151.6559661,200.8591082,73718.44916,12.05869422,0
2020-03-05,182.400334,221.5698622,32628.2958,15.94365203,0
2020-03-06,141.9344884,84.16113961,2800.596061,3.68534194,0
2020-03-07,154.6066054,76.11697869,26184.52874,2.114769979,0
2020-03-08,177.9785799,92.16875991,3706.074749,0.5912557748,0
2020-03-09,150.843556,177.0909036,13720.78018,6.480992476,0
2020-03-10,158.0014712,203.3373567,31748.50011,14.00751901,0
2020-03-11,99.35286809,225.9196085,104131.9727,15.2025741,0
2020-03-12,106.2572861,83.59019116,18253.59427,2.615844874,0
2020-03-13,154.777477,86.01657881,8333.381181,2.933149578,0
2020-03-14,147.2090385,96.90045637,7241.429962,2.81921715,0
2020-03-15,131.7199918,180.9847443,61284.16801,5.67845943,0
2020-03-16,179.4581707,213.8979616,2997027.015,12.19507327,188.5110349
2020-03-17,102.6474327,214.6151678,5311522.868,14.36509076,192.1442587
2020-03-18,169.9195766,88.34001918,1881345.887,2.521820968,231.7190031
2020-03-19,136.0091927,84.97328198,2369731.705,3.360978379,173.5700571
2020-03-20,142.8624898,86.07652389,2302902.388,1.497396375,171.3602306
2020-03-21,228.0159427,183.2152599,4453469.618,4.074352308,237.3645189
2020-03-22,138.6433911,218.4972573,3411315.456,11.41771129,159.4574504
2020-03-23,252.6372851,232.9057707,3716345.137,17.49355894,194.0556995
2020-03-24,143.3402247,97.24830357,2873428.088,3.061755731,206.1768708
2020-03-25,117.8584913,87.52687411,2043933.051,3.095035562,238.7602369
2020-03-26,91.01639426,94.70606148,1888992.086,2.01321686,187.5261727
2020-03-27,146.4649611,193.5258933,5108778.619,6.589196999,169.3346799
2020-03-28,214.2988561,225.6278745,4518258.524,11.89150446,178.1705847
2020-03-29,76.15885586,231.4009598,3463082.914,16.31720518,183.2804414
2020-03-30,184.9698266,97.35680082,1916744.665,1.563612204,163.9995176
2020-03-31,114.4335636,86.61446508,2623612.607,2.658468794,173.1503002
2020-04-01,151.5273115,97.55180371,2713977.438,1.504164386,123.0353908
2020-04-02,128.9870909,187.0809366,4245055.663,6.228325551,139.4101635
2020-04-03,188.8753139,213.2796931,3346178.387,12.93296012,131.0894584
2020-04-04,145.375473,240.2305832,5377977.38,16.5814779,161.1178437
2020-04-05,152.4748674,92.22200465,2571853.298,2.103113997,141.371371
2020-04-06,158.8043322,90.25629687,2453166.696,3.065282081,177.620442
2020-04-07,181.6611107,100.5501652,1219297.036,1.57811155,130.4838765
2020-04-08,120.6732594,195.9359494,3508311.388,6.543521775,145.0183637
2020-04-09,194.9222584,208.8607993,4086596.703,12.24796698,157.442915
2020-04-10,220.1754782,233.7030642,3559465.924,17.61797879,105.7369122
2020-04-11,181.7709416,98.50118347,2271651.508,3.498701793,139.8051618
2020-04-12,179.7003247,95.08689772,1622992.301,4.883568365,127.8819021
2020-04-13,165.4803537,100.6688005,1976682.378,2.409311062,131.5445278
2020-04-14,225.6897892,199.6025918,3315743.285,6.407658884,111.619025
2020-04-15,152.5074959,223.2388432,3907649.651,10.39456474,108.1755324
2020-04-16,144.8057912,249.3486697,4491459.343,13.79340109,124.1418284
2020-04-17,125.8389468,96.99445252,1518799.507,2.768981325,109.5975339
2020-04-18,160.8132402,94.39256257,1197394.336,2.487179544,89.90399998
2020-04-19,156.9514865,93.71535474,1517502.838,1.603246314,96.72302463
2020-04-20,153.450208,197.0591759,5912534.327,5.358894775,86.21258336
2020-04-21,155.4187285,233.4578329,4491789.834,12.70545541,118.1603062
2020-04-22,189.2408232,228.2727674,3175886.902,12.60644994,94.45374997
2020-04-23,121.6527592,99.70631776,2026712.651,2.431685814,82.22947052
2020-04-24,118.4548252,93.96548258,1856805.149,2.373480106,84.39766183
2020-04-25,144.7864056,103.1345361,2443880.808,1.882047779,75.11398279
2020-04-26,143.7459083,194.5582665,3880944.444,4.589371665,100.2318837
2020-04-27,142.6935833,233.3667713,2999220.022,11.77842495,108.7810684
2020-04-28,163.5116752,252.749871,2989602.167,18.0315287,117.1369145
2020-04-29,139.3074989,97.07544338,1248689.78,2.737672946,104.8663695
2020-04-30,162.80672,95.00690731,1220142.927,4.026129655,76.71337707
2020-05-01,239.9566633,108.1270528,2178814.88,1.431967495,80.7222585
2020-05-02,152.2457806,204.5385754,2074845.423,7.104496178,88.60460082
2020-05-03,120.98091,232.8363919,3804977.475,12.97861297,95.52722462
2020-05-04,127.2680421,245.3435261,6017141.759,14.09451049,80.2946342
2020-05-05,146.0243832,109.1674545,2375716.548,2.736338716,53.15034226
2020-05-06,150.1624961,105.9977921,1824003.194,3.336839629,30.78028675
2020-05-07,177.0923624,107.8970274,1695511.399,1.927038308,94.10370252
2020-05-08,150.8573691,199.1166313,2542053.281,5.825397999,78.74494516
2020-05-09,164.2231944,230.1044833,4483584.064,11.04448914,54.23839867
2020-05-10,241.2189143,254.843142,4876786.285,16.79567197,66.4434645
2020-05-11,177.707389,104.3603517,1046447.23,3.681874759,44.28190484
2020-05-12,177.6637355,100.341372,1634634.396,5.136393462,67.15778735
2020-05-13,100.2603255,114.4382721,2048024.242,1.495814723,36.53499868
2020-05-14,171.143689,205.5710638,2524270.101,5.046369359,60.45244784
2020-05-15,180.1129433,234.2286997,2372663.138,12.49727372,59.08503234
2020-05-16,137.0285538,251.9861668,2152773.18,15.34153027,47.20651081
2020-05-17,121.3728298,109.8087299,1705321.35,3.88040289,37.96086612
2020-05-18,151.3820564,106.6506018,1074471.334,2.266076936,42.9431491
2020-05-19,152.9810438,114.1194334,1265659.869,1.538266517,49.04160748
2020-05-20,163.7425434,209.3599781,3349825.553,6.295855106,34.28080913
2020-05-21,108.620282,237.9374236,3735866.3,14.31460374,43.35726274
2020-05-22,155.910569,272.8904532,4356560.978,17.32971078,51.6739505
2020-05-23,181.4993926,108.752274,1585541.458,2.829194195,44.11204655
2020-05-24,192.6868104,108.1891531,2293792.14,5.152531563,45.82846586
2020-05-25,199.4000761,115.9170186,1034087.035,1.668961934,37.43518361
2020-05-26,154.344125,210.6547016,3402131.205,6.061714498,48.89740115
2020-05-27,153.5025412,237.7154692,2705510.845,13.96612995,37.81790291
2020-05-28,211.6709612,269.7970532,4098008.062,16.42572678,32.43998442
2020-05-29,114.3174558,113.8872365,1415749.494,2.957223651,25.56770786
2020-05-30,299.6332067,107.2624066,1944335.181,3.771122812,22.4561003
2020-05-31,150.0762496,120.7677933,1589935.412,1.601761571,17.61053887
2020-06-01,175.2969699,214.1587651,2301604.841,6.329381908,39.62848921
2020-06-02,107.2171617,248.1394772,2259297.576,14.13467754,23.84295107
2020-06-03,151.5560897,262.6294085,2092241.107,17.27885244,36.40738647
2020-06-04,116.7768463,102.3844141,1851144.359,2.077589742,22.86535843
2020-06-05,151.1879969,106.9659969,1027213.178,3.222140283,21.47012558
2020-06-06,164.7901658,118.3475928,1031123.216,1.457428211,21.51825202
2020-06-07,167.4843989,208.8151634,1985164.21,7.033676724,32.04645073
2020-06-08,196.9787034,252.1035425,3382092.261,9.750502859,23.64304651
2020-06-09,155.9493489,264.6171573,3200987.141,14.90370017,23.52675838
2020-06-10,172.6071567,110.6133839,1618551.583,2.144262436,19.51674145
2020-06-11,210.24371,113.45541,1821725.996,4.003014542,18.4500835
2020-06-12,134.1035919,113.1626147,2148271.893,2.744575133,11.43485397
2020-06-13,136.7967968,220.9505501,2561546.874,8.384946584,11.54984109
